Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,GRID_SIZE,PRECISION,LOOP_UNROLL_REDUCE_1,LOOP_UNROLL_REDUCE_2,TEXTURE_MEMORY,KERNEL_SHARED_MEMORY_SIZE,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
reduce_helper,831442368,1,1,1,1,32,0,0,0,1,1024,16,0,0,14
reduce_helper,772499712,1,1,1,1,32,0,1,0,1,1024,16,0,0,12
reduce_helper,772500288,1,1,1,1,32,1,0,0,1,1024,16,0,0,14
reduce_helper,772488256,1,1,1,1,32,1,1,0,1,1024,16,0,0,12
reduce_helper,821860480,1,1,1,1,64,0,0,0,1,1024,32,0,0,16
reduce_helper,824017536,1,1,1,1,64,0,1,0,1,1024,32,0,0,14
reduce_helper,821880192,1,1,1,1,64,1,0,0,1,1024,32,0,0,16
reduce_helper,824000576,1,1,1,1,64,1,1,0,1,1024,32,0,0,14
reduce_helper,537825664,2,1,1,2,32,0,0,0,1,1024,16,0,0,14
reduce_helper,537698880,2,1,1,2,32,0,1,0,1,1024,16,0,0,12
reduce_helper,537719424,2,1,1,2,32,1,0,0,1,1024,16,0,0,14
reduce_helper,537705472,2,1,1,2,32,1,1,0,1,1024,16,0,0,12
reduce_helper,557819584,2,1,1,2,64,0,0,0,1,1024,32,0,0,16
reduce_helper,558896896,2,1,1,2,64,0,1,0,1,1024,32,0,0,14
reduce_helper,557800960,2,1,1,2,64,1,0,0,1,1024,32,0,0,16
reduce_helper,558884928,2,1,1,2,64,1,1,0,1,1024,32,0,0,14
reduce_helper,408638400,4,1,1,4,32,0,0,0,1,1024,16,0,0,14
reduce_helper,408647552,4,1,1,4,32,0,1,0,1,1024,16,0,0,12
reduce_helper,408627424,4,1,1,4,32,1,0,0,1,1024,16,0,0,14
reduce_helper,408621664,4,1,1,4,32,1,1,0,1,1024,16,0,0,12
reduce_helper,340126240,4,1,1,4,64,0,0,0,1,1024,32,0,0,16
reduce_helper,340839456,4,1,1,4,64,0,1,0,1,1024,32,0,0,14
reduce_helper,340142208,4,1,1,4,64,1,0,0,1,1024,32,0,0,16
reduce_helper,340663424,4,1,1,4,64,1,1,0,1,1024,32,0,0,14
reduce_helper,271207328,8,1,1,8,32,0,0,0,1,1024,16,0,0,14
reduce_helper,271223200,8,1,1,8,32,0,1,0,1,1024,16,0,0,12
reduce_helper,271237792,8,1,1,8,32,1,0,0,1,1024,16,0,0,14
reduce_helper,271211648,8,1,1,8,32,1,1,0,1,1024,16,0,0,12
reduce_helper,170657344,8,1,1,8,64,0,0,0,1,1024,32,0,0,16
reduce_helper,170931264,8,1,1,8,64,0,1,0,1,1024,32,0,0,14
reduce_helper,170670656,8,1,1,8,64,1,0,0,1,1024,32,0,0,16
reduce_helper,170945312,8,1,1,8,64,1,1,0,1,1024,32,0,0,14
reduce_helper,135505600,16,1,1,16,32,0,0,0,1,1024,16,0,0,14
reduce_helper,135498432,16,1,1,16,32,0,1,0,1,1024,16,0,0,12
reduce_helper,135522464,16,1,1,16,32,1,0,0,1,1024,16,0,0,14
reduce_helper,135533216,16,1,1,16,32,1,1,0,1,1024,16,0,0,12
reduce_helper,85341824,16,1,1,16,64,0,0,0,1,1024,32,0,0,16
reduce_helper,85475424,16,1,1,16,64,0,1,0,1,1024,32,0,0,14
reduce_helper,85329152,16,1,1,16,64,1,0,0,1,1024,32,0,0,16
reduce_helper,85453312,16,1,1,16,64,1,1,0,1,1024,32,0,0,14
reduce_helper,67751808,32,1,1,32,32,0,0,0,1,1024,16,0,0,14
reduce_helper,67755424,32,1,1,32,32,0,1,0,1,1024,16,0,0,12
reduce_helper,67743456,32,1,1,32,32,1,0,0,1,1024,16,0,0,14
reduce_helper,67744608,32,1,1,32,32,1,1,0,1,1024,16,0,0,12
reduce_helper,42697920,32,1,1,32,64,0,0,0,1,1024,32,0,0,16
reduce_helper,42758656,32,1,1,32,64,0,1,0,1,1024,32,0,0,14
reduce_helper,42692224,32,1,1,32,64,1,0,0,1,1024,32,0,0,16
reduce_helper,42753312,32,1,1,32,64,1,1,0,1,1024,32,0,0,14
reduce_helper,33886912,64,1,1,64,32,0,0,0,1,1024,16,0,0,14
reduce_helper,33885888,64,1,1,64,32,0,1,0,1,1024,16,0,0,12
reduce_helper,33886624,64,1,1,64,32,1,0,0,1,1024,16,0,0,14
reduce_helper,33884128,64,1,1,64,32,1,1,0,1,1024,16,0,0,12
reduce_helper,21349888,64,1,1,64,64,0,0,0,1,1024,32,0,0,16
reduce_helper,21372576,64,1,1,64,64,0,1,0,1,1024,32,0,0,14
reduce_helper,21346496,64,1,1,64,64,1,0,0,1,1024,32,0,0,16
reduce_helper,21362752,64,1,1,64,64,1,1,0,1,1024,32,0,0,14
reduce_helper,16796800,128,1,1,128,32,0,0,0,1,1024,16,0,0,14
reduce_helper,16793792,128,1,1,128,32,0,1,0,1,1024,16,0,0,12
reduce_helper,16859424,128,1,1,128,32,1,0,0,1,1024,16,0,0,14
reduce_helper,16792448,128,1,1,128,32,1,1,0,1,1024,16,0,0,12
reduce_helper,10732800,128,1,1,128,64,0,0,0,1,1024,32,0,0,16
reduce_helper,10749568,128,1,1,128,64,0,1,0,1,1024,32,0,0,14
reduce_helper,10731968,128,1,1,128,64,1,0,0,1,1024,32,0,0,16
reduce_helper,10744608,128,1,1,128,64,1,1,0,1,1024,32,0,0,14
reduce_helper,8498752,256,1,1,256,32,0,0,0,1,1024,16,0,0,14
reduce_helper,8507936,256,1,1,256,32,0,1,0,1,1024,16,0,0,12
reduce_helper,8504864,256,1,1,256,32,1,0,0,1,1024,16,0,0,14
reduce_helper,9424960,256,1,1,256,32,1,1,0,1,1024,16,0,0,12
reduce_helper,6638912,256,1,1,256,64,0,0,0,1,1024,32,0,0,16
reduce_helper,6734848,256,1,1,256,64,0,1,0,1,1024,32,0,0,14
reduce_helper,6813088,256,1,1,256,64,1,0,0,1,1024,32,0,0,16
reduce_helper,6771264,256,1,1,256,64,1,1,0,1,1024,32,0,0,14
reduce_helper,4935584,512,1,1,512,32,0,0,0,1,1024,16,0,0,14
reduce_helper,4921920,512,1,1,512,32,0,1,0,1,1024,16,0,0,12
reduce_helper,5096352,512,1,1,512,32,1,0,0,1,1024,16,0,0,14
reduce_helper,5076160,512,1,1,512,32,1,1,0,1,1024,16,0,0,12
reduce_helper,3971968,512,1,1,512,64,0,0,0,1,1024,32,0,0,16
reduce_helper,4103392,512,1,1,512,64,0,1,0,1,1024,32,0,0,14
reduce_helper,4051168,512,1,1,512,64,1,0,0,1,1024,32,0,0,16
reduce_helper,4239136,512,1,1,512,64,1,1,0,1,1024,32,0,0,14
reduce_helper,2652544,1024,1,1,1024,32,0,0,0,1,1024,16,0,0,14
reduce_helper,2778208,1024,1,1,1024,32,0,1,0,1,1024,16,0,0,12
reduce_helper,2760896,1024,1,1,1024,32,1,0,0,1,1024,16,0,0,14
reduce_helper,2748288,1024,1,1,1024,32,1,1,0,1,1024,16,0,0,12
reduce_helper,3609344,1024,1,1,1024,64,0,0,0,1,1024,32,0,0,16
reduce_helper,3405568,1024,1,1,1024,64,0,1,0,1,1024,32,0,0,14
reduce_helper,3427488,1024,1,1,1024,64,1,0,0,1,1024,32,0,0,16
reduce_helper,3403776,1024,1,1,1024,64,1,1,0,1,1024,32,0,0,14
reduce_helper,585862144,2,2,2,1,32,0,0,0,1,1024,32,0,0,14
reduce_helper,541939968,2,2,2,1,32,0,1,0,1,1024,32,0,0,14
reduce_helper,541872064,2,2,2,1,32,1,0,0,1,1024,32,0,0,14
reduce_helper,541860096,2,2,2,1,32,1,1,0,1,1024,32,0,0,14
reduce_helper,562293376,2,2,2,1,64,0,0,0,1,1024,64,0,0,16
reduce_helper,563243072,2,2,2,1,64,0,1,0,1,1024,64,0,0,16
reduce_helper,562159744,2,2,2,1,64,1,0,0,1,1024,64,0,0,16
reduce_helper,563248384,2,2,2,1,64,1,1,0,1,1024,64,0,0,16
reduce_helper,422371392,4,2,2,2,32,0,0,0,1,1024,32,0,0,14
reduce_helper,422392800,4,2,2,2,32,0,1,0,1,1024,32,0,0,14
reduce_helper,422391776,4,2,2,2,32,1,0,0,1,1024,32,0,0,14
reduce_helper,422404736,4,2,2,2,32,1,1,0,1,1024,32,0,0,14
reduce_helper,347483008,4,2,2,2,64,0,0,0,1,1024,64,0,0,16
reduce_helper,348024544,4,2,2,2,64,0,1,0,1,1024,64,0,0,16
reduce_helper,347462560,4,2,2,2,64,1,0,0,1,1024,64,0,0,16
reduce_helper,348028512,4,2,2,2,64,1,1,0,1,1024,64,0,0,16
reduce_helper,272802048,8,2,2,4,32,0,0,0,1,1024,32,0,0,14
reduce_helper,272784608,8,2,2,4,32,0,1,0,1,1024,32,0,0,14
reduce_helper,272804704,8,2,2,4,32,1,0,0,1,1024,32,0,0,14
reduce_helper,272797408,8,2,2,4,32,1,1,0,1,1024,32,0,0,14
reduce_helper,173786368,8,2,2,4,64,0,0,0,1,1024,64,0,0,16
reduce_helper,174029728,8,2,2,4,64,0,1,0,1,1024,64,0,0,16
reduce_helper,173773216,8,2,2,4,64,1,0,0,1,1024,64,0,0,16
reduce_helper,174025696,8,2,2,4,64,1,1,0,1,1024,64,0,0,16
reduce_helper,136453120,16,2,2,8,32,0,0,0,1,1024,32,0,0,14
reduce_helper,136638304,16,2,2,8,32,0,1,0,1,1024,32,0,0,14
reduce_helper,136414176,16,2,2,8,32,1,0,0,1,1024,32,0,0,14
reduce_helper,136455584,16,2,2,8,32,1,1,0,1,1024,32,0,0,14
reduce_helper,86855072,16,2,2,8,64,0,0,0,1,1024,64,0,0,16
reduce_helper,87009568,16,2,2,8,64,0,1,0,1,1024,64,0,0,16
reduce_helper,86866976,16,2,2,8,64,1,0,0,1,1024,64,0,0,16
reduce_helper,86974560,16,2,2,8,64,1,1,0,1,1024,64,0,0,16
reduce_helper,68274432,32,2,2,16,32,0,0,0,1,1024,32,0,0,14
reduce_helper,68259424,32,2,2,16,32,0,1,0,1,1024,32,0,0,14
reduce_helper,68283648,32,2,2,16,32,1,0,0,1,1024,32,0,0,14
reduce_helper,68279680,32,2,2,16,32,1,1,0,1,1024,32,0,0,14
reduce_helper,43453760,32,2,2,16,64,0,0,0,1,1024,64,0,0,16
reduce_helper,43513376,32,2,2,16,64,0,1,0,1,1024,64,0,0,16
reduce_helper,43467520,32,2,2,16,64,1,0,0,1,1024,64,0,0,16
reduce_helper,43569504,32,2,2,16,64,1,1,0,1,1024,64,0,0,16
reduce_helper,34133088,64,2,2,32,32,0,0,0,1,1024,32,0,0,14
reduce_helper,34135968,64,2,2,32,32,0,1,0,1,1024,32,0,0,14
reduce_helper,34141120,64,2,2,32,32,1,0,0,1,1024,32,0,0,14
reduce_helper,34131040,64,2,2,32,32,1,1,0,1,1024,32,0,0,14
reduce_helper,21724896,64,2,2,32,64,0,0,0,1,1024,64,0,0,16
reduce_helper,21758272,64,2,2,32,64,0,1,0,1,1024,64,0,0,16
reduce_helper,21728768,64,2,2,32,64,1,0,0,1,1024,64,0,0,16
reduce_helper,21761344,64,2,2,32,64,1,1,0,1,1024,64,0,0,16
reduce_helper,17039520,128,2,2,64,32,0,0,0,1,1024,32,0,0,14
reduce_helper,17062784,128,2,2,64,32,0,1,0,1,1024,32,0,0,14
reduce_helper,17058240,128,2,2,64,32,1,0,0,1,1024,32,0,0,14
reduce_helper,17041920,128,2,2,64,32,1,1,0,1,1024,32,0,0,14
reduce_helper,10874016,128,2,2,64,64,0,0,0,1,1024,64,0,0,16
reduce_helper,10893536,128,2,2,64,64,0,1,0,1,1024,64,0,0,16
reduce_helper,10869056,128,2,2,64,64,1,0,0,1,1024,64,0,0,16
reduce_helper,10886176,128,2,2,64,64,1,1,0,1,1024,64,0,0,16
reduce_helper,8719296,256,2,2,128,32,0,0,0,1,1024,32,0,0,14
reduce_helper,8718432,256,2,2,128,32,0,1,0,1,1024,32,0,0,14
reduce_helper,8712704,256,2,2,128,32,1,0,0,1,1024,32,0,0,14
reduce_helper,8716864,256,2,2,128,32,1,1,0,1,1024,32,0,0,14
reduce_helper,5476832,256,2,2,128,64,0,0,0,1,1024,64,0,0,16
reduce_helper,5481376,256,2,2,128,64,0,1,0,1,1024,64,0,0,16
reduce_helper,5476448,256,2,2,128,64,1,0,0,1,1024,64,0,0,16
reduce_helper,5634080,256,2,2,128,64,1,1,0,1,1024,64,0,0,16
reduce_helper,5111744,512,2,2,256,32,0,0,0,1,1024,32,0,0,14
reduce_helper,5083616,512,2,2,256,32,0,1,0,1,1024,32,0,0,14
reduce_helper,5207904,512,2,2,256,32,1,0,0,1,1024,32,0,0,14
reduce_helper,5180384,512,2,2,256,32,1,1,0,1,1024,32,0,0,14
reduce_helper,3755328,512,2,2,256,64,0,0,0,1,1024,64,0,0,16
reduce_helper,3744896,512,2,2,256,64,0,1,0,1,1024,64,0,0,16
reduce_helper,3731776,512,2,2,256,64,1,0,0,1,1024,64,0,0,16
reduce_helper,3823648,512,2,2,256,64,1,1,0,1,1024,64,0,0,16
reduce_helper,2707712,1024,2,2,512,32,0,0,0,1,1024,32,0,0,14
reduce_helper,2801664,1024,2,2,512,32,0,1,0,1,1024,32,0,0,14
reduce_helper,2781376,1024,2,2,512,32,1,0,0,1,1024,32,0,0,14
reduce_helper,2810336,1024,2,2,512,32,1,1,0,1,1024,32,0,0,14
reduce_helper,2218784,1024,2,2,512,64,0,0,0,1,1024,64,0,0,16
reduce_helper,2189792,1024,2,2,512,64,0,1,0,1,1024,64,0,0,16
reduce_helper,2184864,1024,2,2,512,64,1,0,0,1,1024,64,0,0,16
reduce_helper,2185248,1024,2,2,512,64,1,1,0,1,1024,64,0,0,16
reduce_helper,1424352,2048,2,2,1024,32,0,0,0,1,1024,32,0,0,14
reduce_helper,1426112,2048,2,2,1024,32,0,1,0,1,1024,32,0,0,14
